line: 0; - real tweet; 81.822115% confidence 
line: 9789; - fake tweet; 87.325561% confidence 
line: 9792; - fake tweet; 83.311516% confidence 
line: 9793; - fake tweet; 90.645361% confidence 
line: 9798; - fake tweet; 86.171901% confidence 
line: 9799; - fake tweet; 95.998925% confidence 
line: 9802; - real tweet; 57.223505% confidence 
line: 9803; - fake tweet; 98.499554% confidence 
line: 9804; - fake tweet; 99.109370% confidence 
line: 9805; - fake tweet; 97.642583% confidence 
line: 9807; - fake tweet; 61.545271% confidence 
line: 9809; - fake tweet; 77.035850% confidence 
line: 9811; - real tweet; 51.401365% confidence 
line: 9814; - real tweet; 65.535837% confidence 
line: 9817; - fake tweet; 56.840837% confidence 
line: 9821; - fake tweet; 90.645361% confidence 
line: 9824; - fake tweet; 99.297297% confidence 
line: 9825; - fake tweet; 94.231141% confidence 
line: 9827; - real tweet; 81.272423% confidence 
line: 9839; - real tweet; 99.333680% confidence 
line: 9840; - fake tweet; 99.734467% confidence 
line: 9843; - fake tweet; 85.523236% confidence 
line: 9844; - fake tweet; 94.568127% confidence 
line: 9845; - fake tweet; 92.979079% confidence 
line: 9847; - fake tweet; 91.407442% confidence 
line: 9848; - fake tweet; 59.293514% confidence 
line: 9851; - fake tweet; 90.645361% confidence 
line: 9852; - real tweet; 81.444275% confidence 
line: 9855; - fake tweet; 99.182796% confidence 
line: 9856; - fake tweet; 78.498602% confidence 
line: 9863; - fake tweet; 91.484302% confidence 
line: 9867; - real tweet; 66.226345% confidence 
line: 9871; - fake tweet; 78.057182% confidence 
line: 9876; - real tweet; 93.929178% confidence 
line: 9879; - fake tweet; 74.487221% confidence 
line: 9882; - fake tweet; 92.680943% confidence 
line: 9891; - fake tweet; 93.039811% confidence 
line: 9892; - real tweet; 50.042367% confidence 
line: 9893; - fake tweet; 97.119385% confidence 
line: 9895; - fake tweet; 79.598808% confidence 
line: 9899; - real tweet; 71.275568% confidence 
line: 9900; - fake tweet; 91.202193% confidence 
line: 9902; - fake tweet; 78.933352% confidence 
line: 9903; - fake tweet; 91.178101% confidence 
line: 9904; - fake tweet; 79.238808% confidence 
line: 9908; - fake tweet; 97.856253% confidence 
line: 9913; - fake tweet; 97.839272% confidence 
line: 9914; - fake tweet; 90.645361% confidence 
line: 9917; - fake tweet; 99.159592% confidence 
line: 9922; - fake tweet; 50.105268% confidence 
line: 9924; - fake tweet; 90.645361% confidence 
line: 9926; - fake tweet; 78.127927% confidence 
line: 9927; - fake tweet; 97.612393% confidence 
line: 9928; - fake tweet; 91.954577% confidence 
line: 9929; - fake tweet; 90.544575% confidence 
line: 9936; - fake tweet; 91.602951% confidence 
line: 9939; - fake tweet; 97.602195% confidence 
line: 9947; - fake tweet; 97.138196% confidence 
line: 9951; - fake tweet; 92.452240% confidence 
line: 9954; - fake tweet; 57.474303% confidence 
line: 9956; - fake tweet; 98.793375% confidence 
line: 9957; - fake tweet; 94.586128% confidence 
line: 9959; - fake tweet; 90.645361% confidence 
line: 9962; - fake tweet; 97.381502% confidence 
line: 9964; - fake tweet; 95.310879% confidence 
line: 9966; - fake tweet; 82.941478% confidence 
line: 9968; - fake tweet; 86.968189% confidence 
line: 9969; - fake tweet; 90.645361% confidence 
line: 9970; - real tweet; 89.655292% confidence 
line: 9975; - fake tweet; 59.148645% confidence 
line: 9977; - fake tweet; 92.383087% confidence 
line: 9981; - fake tweet; 98.234314% confidence 
line: 9993; - fake tweet; 88.616347% confidence 
line: 9996; - fake tweet; 88.264382% confidence 
line: 9997; - fake tweet; 98.899674% confidence 
line: 9999; - fake tweet; 87.067074% confidence 
line: 10002; - fake tweet; 90.645361% confidence 
line: 10007; - real tweet; 99.906772% confidence 
line: 10015; - fake tweet; 93.154061% confidence 
line: 10019; - fake tweet; 63.270193% confidence 
line: 10022; - fake tweet; 99.383259% confidence 
line: 10024; - fake tweet; 73.092663% confidence 
line: 10026; - fake tweet; 76.772630% confidence 
line: 10033; - fake tweet; 85.436887% confidence 
line: 10043; - fake tweet; 84.869832% confidence 
line: 10046; - fake tweet; 98.738873% confidence 
line: 10051; - real tweet; 79.498744% confidence 
line: 10053; - fake tweet; 98.746186% confidence 
line: 10062; - fake tweet; 92.963988% confidence 
line: 10063; - real tweet; 99.983871% confidence 
line: 10065; - real tweet; 96.818382% confidence 
line: 10068; - real tweet; 99.935895% confidence 
line: 10078; - real tweet; 97.328329% confidence 
line: 10086; - fake tweet; 79.238808% confidence 
line: 10094; - real tweet; 99.501711% confidence 
line: 10095; - real tweet; 89.291227% confidence 
line: 10096; - real tweet; 77.038556% confidence 
line: 10097; - real tweet; 87.770265% confidence 
line: 10103; - real tweet; 99.983871% confidence 
line: 10104; - real tweet; 99.786758% confidence 
line: 10108; - fake tweet; 98.583961% confidence 
line: 10122; - fake tweet; 87.785405% confidence 
line: 10123; - fake tweet; 86.470193% confidence 
line: 10128; - fake tweet; 83.581591% confidence 
line: 10131; - fake tweet; 98.736352% confidence 
line: 10133; - fake tweet; 99.533975% confidence 
line: 10134; - fake tweet; 85.632330% confidence 
line: 10135; - fake tweet; 97.629374% confidence 
line: 10145; - fake tweet; 92.963988% confidence 
line: 10148; - fake tweet; 85.523236% confidence 
line: 10154; - fake tweet; 79.384637% confidence 
line: 10155; - fake tweet; 90.645361% confidence 
line: 10158; - fake tweet; 62.462747% confidence 
line: 10160; - real tweet; 99.453580% confidence 
line: 10161; - fake tweet; 96.560448% confidence 
line: 10162; - real tweet; 98.899311% confidence 
line: 10165; - real tweet; 99.760628% confidence 
line: 10166; - real tweet; 99.728644% confidence 
line: 10167; - real tweet; 69.525540% confidence 
line: 10170; - fake tweet; 90.645361% confidence 
line: 10178; - real tweet; 91.543740% confidence 
line: 10180; - real tweet; 62.723434% confidence 
line: 10181; - real tweet; 69.244152% confidence 
line: 10185; - fake tweet; 90.645361% confidence 
line: 10188; - fake tweet; 92.680943% confidence 
line: 10190; - real tweet; 99.250561% confidence 
line: 10196; - real tweet; 76.678795% confidence 
line: 10200; - fake tweet; 53.203392% confidence 
line: 10205; - fake tweet; 71.039474% confidence 
line: 10211; - fake tweet; 87.238550% confidence 
line: 10216; - fake tweet; 97.791433% confidence 
line: 10219; - real tweet; 93.341655% confidence 
line: 10221; - fake tweet; 68.778020% confidence 
line: 10225; - fake tweet; 90.645361% confidence 
line: 10227; - fake tweet; 77.613741% confidence 
line: 10228; - fake tweet; 52.370441% confidence 
line: 10230; - real tweet; 77.771211% confidence 
line: 10232; - real tweet; 97.612691% confidence 
line: 10233; - fake tweet; 85.523236% confidence 
line: 10235; - fake tweet; 60.172886% confidence 
line: 10238; - real tweet; 99.873453% confidence 
line: 10240; - real tweet; 85.173345% confidence 
line: 10242; - fake tweet; 90.645361% confidence 
line: 10248; - real tweet; 96.649587% confidence 
line: 10254; - fake tweet; 96.335030% confidence 
line: 10257; - fake tweet; 95.550090% confidence 
line: 10261; - fake tweet; 57.592732% confidence 
line: 10262; - fake tweet; 65.433073% confidence 
line: 10266; - fake tweet; 94.898707% confidence 
line: 10267; - real tweet; 95.519775% confidence 
line: 10271; - fake tweet; 82.864916% confidence 
line: 10277; - fake tweet; 88.679332% confidence 
line: 10279; - real tweet; 51.137608% confidence 
line: 10281; - fake tweet; 74.817622% confidence 
line: 10282; - real tweet; 97.116876% confidence 
line: 10285; - fake tweet; 94.568127% confidence 
line: 10292; - fake tweet; 85.168469% confidence 
line: 10298; - real tweet; 82.546246% confidence 
line: 10300; - fake tweet; 77.648205% confidence 
line: 10309; - real tweet; 88.981593% confidence 
line: 10311; - real tweet; 84.504813% confidence 
line: 10312; - fake tweet; 95.614403% confidence 
line: 10319; - real tweet; 88.640118% confidence 
line: 10324; - fake tweet; 92.963988% confidence 
line: 10326; - fake tweet; 69.037265% confidence 
line: 10328; - fake tweet; 58.634919% confidence 
line: 10343; - fake tweet; 93.804342% confidence 
line: 10346; - fake tweet; 90.645361% confidence 
line: 10347; - fake tweet; 96.751457% confidence 
line: 10353; - fake tweet; 99.802053% confidence 
line: 10354; - real tweet; 96.469170% confidence 
line: 10356; - real tweet; 88.195997% confidence 
line: 10357; - real tweet; 75.881189% confidence 
line: 10362; - fake tweet; 79.690510% confidence 
line: 10363; - fake tweet; 82.608032% confidence 
line: 10370; - real tweet; 87.335473% confidence 
line: 10373; - real tweet; 99.138242% confidence 
line: 10386; - fake tweet; 90.645361% confidence 
line: 10388; - fake tweet; 88.592458% confidence 
line: 10389; - fake tweet; 99.493849% confidence 
line: 10391; - real tweet; 99.936455% confidence 
line: 10397; - fake tweet; 95.236015% confidence 
line: 10400; - fake tweet; 99.989796% confidence 
line: 10403; - fake tweet; 80.204195% confidence 
line: 10404; - fake tweet; 65.710825% confidence 
line: 10408; - fake tweet; 95.130754% confidence 
line: 10417; - real tweet; 72.122401% confidence 
line: 10425; - fake tweet; 75.542849% confidence 
line: 10435; - fake tweet; 98.748183% confidence 
line: 10437; - real tweet; 99.042666% confidence 
line: 10438; - real tweet; 91.910392% confidence 
line: 10440; - fake tweet; 90.572619% confidence 
line: 10442; - fake tweet; 99.377257% confidence 
line: 10447; - real tweet; 98.657298% confidence 
line: 10452; - real tweet; 86.425960% confidence 
line: 10453; - real tweet; 55.365598% confidence 
line: 10454; - real tweet; 98.936135% confidence 
line: 10459; - fake tweet; 93.804342% confidence 
line: 10460; - real tweet; 93.623894% confidence 
line: 10463; - fake tweet; 52.233082% confidence 
line: 10465; - real tweet; 77.228528% confidence 
line: 10469; - fake tweet; 86.536074% confidence 
line: 10474; - real tweet; 79.701406% confidence 
line: 10475; - real tweet; 99.416357% confidence 
line: 10476; - fake tweet; 87.547839% confidence 
line: 10477; - fake tweet; 90.645361% confidence 
line: 10480; - real tweet; 98.930222% confidence 
line: 10491; - real tweet; 97.938573% confidence 
line: 10493; - real tweet; 99.768013% confidence 
line: 10494; - real tweet; 99.455160% confidence 
line: 10495; - real tweet; 75.721502% confidence 
line: 10497; - fake tweet; 90.645361% confidence 
line: 10501; - fake tweet; 70.968992% confidence 
line: 10504; - real tweet; 88.413620% confidence 
line: 10507; - real tweet; 99.551833% confidence 
line: 10509; - fake tweet; 85.523236% confidence 
line: 10510; - fake tweet; 65.935487% confidence 
line: 10512; - fake tweet; 92.680943% confidence 
line: 10514; - real tweet; 99.956578% confidence 
line: 10526; - fake tweet; 70.968992% confidence 
line: 10528; - real tweet; 99.986577% confidence 
line: 10530; - real tweet; 98.393190% confidence 
line: 10531; - real tweet; 74.591678% confidence 
line: 10532; - real tweet; 98.948544% confidence 
line: 10538; - fake tweet; 93.873936% confidence 
line: 10539; - fake tweet; 86.555916% confidence 
line: 10542; - fake tweet; 56.689960% confidence 
line: 10547; - fake tweet; 83.885235% confidence 
line: 10549; - fake tweet; 90.645361% confidence 
line: 10556; - fake tweet; 89.490324% confidence 
line: 10569; - fake tweet; 85.523236% confidence 
line: 10572; - fake tweet; 90.700656% confidence 
line: 10577; - fake tweet; 92.403096% confidence 
line: 10579; - fake tweet; 96.426821% confidence 
line: 10586; - real tweet; 89.345622% confidence 
line: 10594; - real tweet; 81.652343% confidence 
line: 10595; - fake tweet; 75.542849% confidence 
line: 10597; - fake tweet; 90.645361% confidence 
line: 10602; - real tweet; 98.427540% confidence 
